user_id,content_id,time_spent,rating,timestamp
1627,1042,38,3,2025-08-12 18:57:56
228,1938,173,5,2023-03-24 13:51:43
4310,1538,154,4,2024-06-09 01:08:02
1533,160,118,5,2024-11-23 03:38:17
4333,1230,74,5,2023-04-26 05:14:23
4239,1715,29,3,2023-12-07 10:01:19
2421,1528,26,5,2025-03-05 06:56:51
3220,1077,24,4,2025-07-17 04:17:57
2001,874,88,5,2023-08-10 22:05:14
1691,1479,22,2,2024-11-10 18:52:19
4478,1169,22,3,2024-08-28 02:41:05
3951,1062,105,4,2024-08-02 03:13:57
2441,59,192,5,2025-09-26 02:03:53
1243,1549,101,4,2023-04-23 04:03:14
1176,1299,14,1,2025-02-11 10:29:25
3412,637,66,5,2023-01-20 23:34:10
2667,673,76,4,2024-08-19 21:24:06
2645,1564,21,2,2025-06-27 17:52:25
879,769,115,5,2024-07-03 12:32:51
4290,1863,27,2,2024-02-08 00:49:03
988,180,156,4,2023-01-14 17:49:04
4782,1799,95,4,2024-06-07 00:54:01
3766,1502,107,4,2025-04-10 12:20:42
3836,600,46,3,2025-01-02 09:31:57
1062,1407,64,4,2025-01-26 04:47:04
3068,889,35,3,2025-12-01 10:27:19
4490,1839,44,5,2025-07-29 01:46:17
1272,1424,61,4,2025-11-01 09:53:12
2540,845,21,4,2023-08-02 09:30:07
1532,234,51,4,2025-09-09 12:12:43
1138,66,27,1,2025-07-20 15:19:47
3098,400,86,5,2025-10-19 07:40:02
4620,1076,26,4,2025-11-19 17:12:28
3920,241,41,4,2025-01-30 04:57:52
2461,1060,85,5,2024-07-04 21:26:56
4859,1820,51,3,2024-04-20 22:33:22
740,512,131,5,2025-04-12 07:37:08
1029,644,110,4,2025-01-25 05:04:20
4893,1288,16,3,2024-01-02 10:27:19
2918,569,28,5,2025-02-12 02:16:41
4940,363,78,3,2025-03-18 07:30:05
3338,1838,140,4,2023-05-05 22:30:56
2476,1553,51,3,2025-08-05 07:05:29
255,27,35,4,2024-10-29 23:39:49
3243,1530,4,1,2025-06-18 10:39:20
2759,111,20,2,2023-09-30 10:26:39
2627,1668,79,4,2024-01-29 08:09:44
4949,475,71,5,2024-06-13 11:27:12
1665,1219,163,5,2025-05-23 18:45:11
3484,1837,55,5,2025-02-23 00:00:18
2719,757,50,4,2023-02-19 06:41:04
3206,1807,134,4,2024-05-27 12:56:00
4385,1973,76,3,2025-04-23 12:02:05
4575,623,174,5,2025-10-27 16:21:08
1295,664,23,1,2024-11-06 13:02:16
3970,805,188,5,2025-11-03 02:04:13
4524,368,37,2,2025-08-03 12:58:07
3318,570,102,3,2025-02-26 20:57:05
692,1970,120,4,2025-06-22 06:51:49
2334,1893,42,2,2023-05-25 10:06:18
1642,471,39,3,2024-08-21 15:03:34
2354,1082,6,1,2024-08-31 05:45:18
3249,1584,14,2,2024-10-06 11:57:31
318,1219,173,5,2024-11-06 06:33:59
3381,999,82,5,2024-03-24 06:06:11
3912,285,104,5,2025-03-27 05:04:11
1919,218,60,4,2025-04-23 01:27:19
4850,1894,10,1,2024-11-04 19:44:50
3429,274,88,5,2024-09-25 02:51:42
443,1976,49,3,2025-08-05 02:22:07
1835,1336,105,3,2024-01-21 17:08:50
3514,645,44,3,2024-04-02 06:45:33
1901,1805,93,4,2025-11-23 19:23:28
198,1912,147,5,2024-12-10 22:43:47
1810,1007,75,3,2024-11-15 18:54:35
673,639,88,4,2024-09-15 10:11:24
2697,899,230,5,2025-03-02 06:20:13
1733,298,110,5,2025-06-16 04:32:38
203,498,116,5,2025-02-17 03:08:50
4493,1704,38,4,2025-05-17 03:07:15
1495,1559,164,5,2023-12-02 09:54:40
1757,697,146,5,2024-07-03 18:35:47
4103,1652,37,4,2024-04-21 11:25:24
825,471,57,4,2023-03-19 07:01:29
1502,222,168,4,2023-07-05 01:47:42
3326,633,14,3,2023-07-09 04:19:49
3030,986,19,2,2024-10-28 23:25:42
3156,1471,32,1,2025-12-08 13:33:34
2887,550,23,4,2025-04-26 08:27:16
176,381,53,5,2023-06-12 19:58:10
3502,977,85,5,2023-07-07 14:00:30
973,1647,65,5,2023-01-17 20:22:59
1231,381,57,5,2023-01-19 07:50:08
1691,835,83,4,2023-11-28 06:43:56
894,1637,51,5,2023-01-22 19:42:11
3447,359,115,4,2023-04-18 17:53:40
869,570,190,5,2025-10-24 20:49:56
2548,1660,20,4,2025-07-06 16:51:30
2889,1629,126,4,2024-07-31 23:52:22
1959,513,29,2,2023-02-23 19:40:59
1991,328,65,3,2025-12-25 18:14:19
742,1149,57,5,2023-02-14 16:22:57
1632,1710,97,4,2023-09-04 19:19:36
2024,1878,29,4,2026-01-01 11:28:33
4819,446,135,5,2024-06-28 16:31:12
2289,1771,177,5,2023-10-05 03:11:48
4278,388,101,3,2025-11-15 21:40:57
2916,1361,87,5,2025-02-06 08:36:41
1153,97,17,1,2023-02-20 22:21:42
2698,989,38,3,2024-04-22 10:12:17
3684,575,8,2,2025-09-12 10:44:11
1964,1837,47,4,2025-09-07 06:41:35
4336,1811,85,5,2025-10-24 04:56:47
3992,1518,201,5,2023-01-04 16:38:15
1987,1735,25,4,2025-09-08 11:40:03
3300,751,32,1,2024-11-03 16:17:16
1178,478,125,4,2023-11-01 16:38:28
4158,361,23,2,2024-01-25 12:24:42
4232,595,39,4,2025-09-21 01:48:26
1434,754,65,4,2025-03-12 13:43:42
2442,1370,55,4,2024-12-10 22:53:10
141,1317,39,4,2024-03-04 21:17:42
3169,1105,207,5,2024-11-28 05:25:38
2703,299,26,4,2025-03-30 10:30:06
1550,34,46,4,2024-09-08 02:50:36
2378,935,23,3,2023-10-18 11:26:54
1107,378,53,4,2025-10-07 13:13:13
64,1719,97,4,2023-07-19 20:07:16
433,1483,19,2,2025-07-19 04:05:34
3473,1345,185,5,2025-02-01 12:11:31
4268,766,95,4,2025-06-01 09:22:00
560,794,55,3,2023-01-17 07:29:54
3595,887,7,1,2024-02-17 22:06:15
1872,1894,39,3,2025-04-21 22:11:01
3290,1817,128,5,2024-05-15 07:44:05
4485,1748,57,4,2024-06-20 01:55:28
821,1903,87,3,2025-08-18 21:59:49
3038,207,116,5,2025-06-14 18:21:17
3799,1681,13,2,2024-02-09 02:57:35
2633,34,55,5,2024-06-26 02:43:30
1651,474,183,4,2025-09-20 12:37:22
19,643,35,3,2023-12-11 13:05:00
1413,1904,82,5,2024-07-30 19:46:36
1598,657,140,5,2024-05-31 20:17:42
4314,1324,26,5,2024-07-18 12:07:51
3598,98,116,5,2024-01-20 16:09:16
617,349,43,5,2024-06-25 16:58:13
4535,1279,184,4,2025-08-27 21:56:10
4082,1370,55,4,2024-11-10 01:28:23
11,959,27,5,2025-04-13 07:03:19
796,1838,44,2,2025-08-08 21:17:56
1560,194,56,5,2025-09-01 20:14:30
3233,1972,17,1,2025-02-26 07:46:42
4603,607,69,3,2024-07-06 04:55:08
4726,1787,50,4,2024-02-04 20:32:41
1100,1081,25,3,2024-10-12 00:14:50
2505,1249,14,1,2024-02-14 01:01:52
3439,526,187,5,2023-03-02 05:20:54
1531,1080,6,1,2025-06-14 08:14:42
2624,1362,47,4,2025-04-23 23:07:00
1564,438,15,1,2023-02-13 19:04:44
3238,852,72,4,2024-03-27 12:16:36
3716,1312,96,3,2023-03-24 16:05:03
2311,1540,177,4,2025-01-08 17:18:34
4211,1425,114,4,2024-01-07 01:50:29
2040,1409,16,3,2023-03-27 03:46:47
3642,477,40,3,2024-03-31 09:52:34
3892,641,28,4,2023-01-17 20:49:47
2047,723,117,5,2023-10-07 13:11:58
1682,1627,21,4,2024-01-20 08:48:30
1824,1375,106,4,2025-09-30 23:34:02
2415,283,46,4,2023-08-17 06:38:12
2965,804,29,5,2024-06-09 23:10:54
2582,1977,18,4,2023-02-14 18:09:56
2429,1780,31,3,2023-04-21 20:52:23
2415,251,5,1,2023-02-16 12:55:42
838,935,44,5,2023-11-15 12:43:11
3694,1089,125,3,2025-09-30 20:07:45
1291,1373,65,3,2025-02-06 16:07:15
2136,576,87,5,2023-06-04 05:16:02
4602,1221,41,4,2024-02-20 05:31:07
3100,1474,67,5,2024-11-16 16:49:04
3038,646,22,4,2023-02-15 11:15:34
61,526,70,2,2024-02-24 10:46:17
3795,1979,223,5,2024-08-31 21:09:10
2564,755,48,4,2024-12-19 11:14:10
4105,1226,47,4,2025-01-06 20:57:20
3618,1415,56,5,2023-09-09 06:34:42
3127,603,64,3,2024-06-29 08:32:41
1638,1863,74,5,2023-12-27 09:09:31
2170,788,52,4,2024-05-25 23:50:17
4112,1187,7,1,2025-09-02 21:50:36
2930,960,148,4,2025-05-07 20:28:19
1298,1849,73,3,2024-07-26 03:09:12
3277,1964,47,4,2025-12-15 01:54:18
3375,587,47,4,2025-11-25 07:23:08
860,1682,93,4,2025-04-08 06:46:30
3859,1570,106,5,2024-08-06 10:13:53
2795,1033,116,5,2023-03-02 10:50:40
4184,1229,68,5,2023-06-03 03:03:06
498,197,22,1,2025-01-04 01:45:57
2100,706,8,1,2024-04-19 09:20:19
1646,1597,29,3,2023-10-28 12:48:27
873,1236,25,4,2023-11-16 19:00:27
891,863,79,5,2025-11-13 18:40:53
2556,865,178,5,2023-10-22 09:56:24
3989,1624,147,5,2023-12-09 00:07:24
882,1243,186,5,2024-03-08 07:23:52
627,1643,155,4,2025-12-06 21:08:37
96,250,32,4,2023-05-10 05:29:54
2190,1899,47,3,2025-09-16 16:47:11
2369,1350,79,4,2024-10-16 11:40:53
2362,998,77,5,2024-06-02 23:21:11
1024,279,18,4,2025-11-26 18:47:54
4127,763,23,4,2023-09-20 13:00:01
4735,556,38,4,2024-01-01 03:32:55
1016,734,13,2,2023-07-15 00:16:48
3686,1964,14,2,2025-04-18 09:23:50
968,1498,178,5,2023-07-25 12:29:47
727,1605,80,5,2024-02-07 15:53:35
4841,464,24,2,2025-10-13 19:05:39
3733,763,18,4,2025-10-26 06:01:59
3172,896,28,5,2024-07-16 11:52:24
423,796,67,4,2024-03-15 18:58:54
154,1819,32,3,2024-05-30 18:22:13
2080,574,31,2,2024-11-08 15:39:47
639,504,29,5,2024-08-03 09:38:17
1572,1467,74,5,2023-05-16 02:34:55
4011,517,111,5,2023-10-26 22:10:35
3296,1791,37,3,2023-12-13 11:39:32
4953,52,180,5,2023-08-19 01:41:28
195,1602,61,3,2024-12-13 02:17:34
2984,1099,222,5,2025-02-03 13:43:32
4909,401,52,3,2023-09-01 08:45:39
2942,1889,88,5,2024-05-08 17:09:57
4493,1922,51,4,2024-04-21 14:14:22
4807,645,107,5,2024-08-15 18:42:08
3846,1173,62,3,2024-02-17 21:43:46
17,869,115,5,2023-10-15 08:31:41
2790,1470,26,5,2023-05-18 07:24:41
4765,1842,103,4,2023-08-22 10:02:43
3437,1093,88,5,2024-09-28 17:04:16
1829,202,78,4,2023-07-16 01:13:15
3567,303,20,4,2024-09-13 18:55:04
1731,1327,173,4,2024-11-14 13:14:28
2897,1998,60,4,2025-10-12 12:56:45
1014,1129,9,1,2025-01-20 04:57:52
715,626,112,3,2024-09-15 21:13:20
2023,1276,107,4,2023-02-24 14:41:19
1565,1454,43,4,2025-11-16 04:52:41
1561,1110,85,5,2025-03-29 03:14:26
788,271,38,3,2023-04-25 11:20:58
3871,667,76,3,2024-12-01 07:56:20
3310,1911,58,4,2023-11-13 16:09:52
1146,905,145,4,2023-01-09 00:01:10
594,1403,50,2,2024-04-19 15:19:41
4512,484,58,5,2025-07-02 09:20:25
159,1117,56,4,2025-03-02 21:46:13
1724,1790,147,5,2023-10-10 23:40:42
4064,1961,58,4,2025-05-08 14:33:30
916,1171,169,5,2023-07-02 14:53:49
5,665,65,4,2024-08-20 14:59:49
4166,1069,80,4,2024-01-14 14:16:22
3732,1744,60,3,2023-03-28 07:18:53
3058,599,154,4,2023-04-25 18:59:07
3959,1098,34,3,2025-11-10 19:04:24
3148,1498,186,5,2024-09-01 06:05:04
3057,93,17,2,2025-02-17 09:18:57
1744,1387,27,4,2023-01-05 03:07:42
2864,235,23,1,2025-10-22 15:46:03
899,36,148,5,2025-05-19 08:24:56
195,627,111,4,2025-04-25 23:54:55
2160,1224,34,3,2024-11-12 21:34:36
2444,1713,40,3,2024-03-10 23:33:55
1997,861,24,2,2024-12-07 09:33:43
3396,872,147,5,2024-07-17 12:29:07
156,1591,48,4,2025-02-22 00:05:36
4765,758,51,4,2024-10-28 17:17:39
390,1899,12,2,2025-03-14 23:45:04
4079,111,58,3,2024-06-24 01:11:37
717,1360,78,5,2025-01-30 19:19:38
2763,1820,56,3,2025-07-31 22:43:46
3176,1900,52,3,2023-03-09 20:46:38
3372,1986,171,5,2025-11-13 20:28:09
2504,1075,89,4,2025-10-31 20:53:20
1793,63,69,3,2023-07-25 12:49:56
3248,1767,55,5,2024-09-26 05:55:03
4311,392,32,4,2023-06-27 14:58:32
2440,1730,82,2,2025-08-02 10:12:33
4792,1491,98,4,2024-03-22 20:41:41
4517,561,56,5,2024-12-16 18:50:14
3009,506,48,4,2023-01-26 20:49:58
3667,1129,87,5,2025-02-01 04:44:43
4133,1150,78,5,2025-11-01 04:57:16
2409,80,74,4,2023-12-28 10:09:23
3173,1819,42,4,2023-08-08 09:34:28
3088,17,52,2,2025-09-10 09:09:01
2632,1567,78,4,2024-11-11 00:07:24
1922,576,57,3,2025-04-26 03:29:04
3892,235,105,5,2024-12-07 02:03:04
1594,1097,25,3,2023-02-10 23:26:59
3959,1263,118,5,2023-06-12 00:13:39
4490,1905,140,4,2025-03-23 23:45:30
943,701,65,5,2025-02-28 09:55:48
3155,1580,29,3,2023-03-11 00:27:00
620,1698,221,5,2024-04-28 20:11:00
2339,182,16,2,2025-06-08 08:47:28
2689,1002,136,4,2023-04-20 09:55:51
1973,965,116,5,2024-08-22 03:37:10
4101,661,18,3,2025-06-13 15:05:58
4867,378,51,4,2023-02-01 21:02:37
1853,67,126,4,2023-11-14 09:04:07
1879,309,28,4,2025-09-09 11:40:39
1524,1793,70,3,2025-10-30 19:52:56
835,1148,102,5,2024-09-18 13:33:19
876,201,104,4,2024-03-08 04:24:19
1328,1086,45,3,2023-04-08 18:29:52
3785,1295,51,5,2024-01-04 18:50:08
1543,85,83,2,2023-07-27 23:51:59
2635,1691,52,5,2023-03-08 03:32:55
3677,719,106,5,2023-09-04 15:41:17
2948,1859,31,4,2023-05-02 04:47:26
2767,628,145,5,2023-02-04 10:47:15
4606,1326,160,4,2023-05-14 18:37:10
143,72,132,3,2024-11-10 23:13:12
1058,1326,122,4,2024-10-05 12:02:33
3858,1399,19,4,2023-02-02 16:58:02
1832,1197,5,2,2024-10-27 15:49:47
340,395,26,3,2024-11-25 13:00:16
2025,42,16,3,2025-11-17 01:40:14
3152,435,41,5,2024-06-27 19:43:38
4186,1161,19,3,2025-06-04 17:31:10
3967,582,23,3,2025-04-01 15:34:37
3649,1108,107,4,2025-02-06 05:23:54
3168,1005,17,1,2024-06-15 17:30:14
3186,261,53,4,2024-08-31 02:14:33
3340,1145,103,3,2024-03-01 15:20:28
1272,1562,112,3,2025-07-11 03:35:08
362,1456,55,5,2025-08-26 00:01:07
2153,406,118,5,2024-05-09 08:19:25
3252,1205,36,4,2024-02-11 23:53:09
4595,34,56,5,2025-09-02 16:24:25
4080,495,87,5,2023-06-04 21:45:06
530,1256,175,5,2025-09-21 18:52:15
4019,56,22,3,2025-11-22 12:47:12
364,467,113,5,2024-03-29 07:19:00
1029,784,54,5,2023-03-02 11:58:19
3586,1975,108,4,2024-07-21 10:42:17
3721,1552,88,2,2023-06-25 03:46:24
2327,1463,47,4,2023-06-12 06:28:22
4925,1284,22,3,2025-01-12 18:54:59
2502,500,48,4,2025-10-07 00:22:32
4493,1634,163,4,2023-05-29 18:12:22
2139,533,112,4,2023-04-29 11:40:42
3183,887,53,5,2023-01-29 19:25:32
2283,1514,80,3,2025-03-08 22:56:41
1856,1164,56,4,2023-11-21 14:55:43
743,1433,10,1,2025-11-03 16:48:34
2084,456,148,5,2024-05-12 13:07:07
804,464,85,5,2024-02-11 07:51:27
136,1490,41,5,2023-07-06 04:44:23
3449,1685,44,5,2023-11-06 16:35:34
1114,1840,115,5,2025-12-20 13:02:59
45,1481,132,4,2025-11-05 06:51:48
746,31,65,3,2024-05-16 15:40:36
1272,1599,100,4,2024-01-10 17:54:28
4911,496,52,5,2024-06-14 20:24:33
2306,1262,20,2,2023-04-02 04:31:19
4915,513,60,4,2023-11-07 09:46:15
4099,149,105,4,2023-11-29 19:28:26
355,1178,35,3,2023-10-14 18:27:31
2331,1576,78,5,2025-02-24 21:09:42
3832,599,71,2,2024-09-17 13:24:36
1087,1380,48,4,2024-03-14 20:46:54
958,172,83,5,2023-07-01 00:53:02
35,195,36,3,2023-01-20 19:51:01
2582,1831,56,4,2024-05-23 13:50:49
4241,1176,83,5,2024-10-15 15:07:10
1110,1629,103,4,2023-10-28 20:17:33
102,350,33,4,2023-12-12 02:29:05
2157,1960,66,4,2024-08-01 02:43:03
2213,1420,42,5,2025-07-28 05:31:46
354,1140,75,3,2024-02-16 18:46:15
1604,723,105,4,2023-08-19 09:55:00
3644,298,108,5,2025-10-19 18:11:47
4245,1954,43,5,2023-11-06 11:41:17
1814,1891,108,4,2023-07-10 08:01:43
3035,780,110,5,2025-12-31 23:55:49
2471,1421,28,5,2024-04-05 00:58:11
3671,48,39,5,2025-01-12 07:41:10
160,631,19,2,2023-10-18 07:02:31
4596,1174,73,2,2025-11-21 16:12:16
4112,66,211,5,2023-03-25 17:19:40
806,536,77,4,2024-07-02 18:17:34
2254,1627,21,4,2023-10-16 04:45:34
314,989,52,5,2023-10-20 13:06:42
318,1975,59,2,2023-04-13 22:40:06
3873,297,206,5,2023-05-13 22:59:11
1221,300,32,4,2025-07-20 11:05:40
80,1855,56,2,2024-05-14 08:14:07
3122,1199,60,4,2023-09-08 08:10:41
914,157,48,3,2024-08-30 04:26:05
3895,298,108,5,2025-05-02 12:05:28
4622,357,161,4,2025-08-16 13:48:46
687,376,116,5,2024-04-01 22:30:43
890,1516,100,4,2024-12-21 20:25:37
766,889,56,4,2025-05-27 10:08:39
3248,1775,76,4,2025-08-20 03:54:21
4698,941,44,3,2025-06-30 16:03:42
4350,1158,74,4,2024-02-06 06:46:16
1922,589,26,4,2025-11-25 04:49:06
1532,355,232,5,2024-08-28 13:18:24
853,1912,136,5,2023-04-25 09:52:46
4065,1725,181,5,2023-12-13 10:59:08
2812,1063,83,5,2024-04-27 15:28:01
2346,1559,93,3,2023-06-21 23:22:37
2216,1757,82,5,2025-09-08 11:47:44
4737,1451,21,3,2023-01-03 01:09:33
1838,561,23,2,2023-05-04 22:20:03
2914,142,17,3,2023-10-20 13:28:00
3253,43,93,4,2024-09-21 20:14:42
3838,1764,58,5,2025-03-14 21:14:41
3222,1485,63,5,2023-06-09 17:37:21
3,505,122,4,2025-06-27 14:20:38
4828,248,148,4,2023-09-02 09:05:05
3565,1236,12,3,2024-11-06 02:23:54
167,1843,224,5,2025-12-27 07:19:39
4334,1023,52,5,2023-10-10 19:15:09
618,357,20,1,2025-09-17 01:37:04
3062,905,95,3,2024-01-29 07:49:07
2628,905,224,5,2025-10-06 00:24:30
1423,1766,63,4,2023-07-22 20:22:15
4322,1391,42,5,2025-07-17 14:40:50
1488,826,181,5,2025-07-02 15:42:35
4109,430,68,4,2024-07-02 13:23:40
4666,524,72,4,2023-05-26 09:03:35
1968,1829,30,2,2023-04-22 21:44:43
331,1703,100,4,2024-05-15 20:36:10
1366,613,57,5,2023-01-17 06:29:13
2455,1045,85,5,2025-10-22 07:36:11
1364,356,39,2,2023-06-07 10:06:00
401,1608,47,4,2023-08-24 11:49:16
845,220,126,3,2023-02-09 08:16:16
4203,1947,19,4,2025-08-06 15:59:19
1237,1294,57,5,2024-10-08 05:48:05
4824,70,20,4,2025-11-19 07:58:40
700,1414,83,5,2024-02-05 10:14:52
3197,1935,99,4,2025-01-25 01:52:55
3547,1123,141,5,2025-04-25 09:53:17
2583,1847,26,5,2025-09-26 15:08:46
4881,1355,96,3,2025-08-02 14:42:22
4912,1254,142,4,2024-02-12 01:23:24
1858,1878,21,3,2025-01-24 23:17:03
6,36,11,1,2025-05-07 12:30:31
4954,822,148,4,2025-11-02 23:08:54
3826,787,128,4,2024-07-29 07:08:49
3078,261,26,2,2024-11-19 08:07:41
4628,482,127,4,2025-12-11 23:15:14
3746,1674,85,4,2024-06-28 17:49:09
3908,1102,94,4,2023-05-31 15:22:42
1213,1032,107,3,2024-09-26 12:31:55
3823,958,50,4,2025-11-06 09:19:54
1204,709,26,5,2025-05-31 04:39:28
4475,854,67,4,2024-11-23 09:02:04
3397,1045,64,4,2023-03-29 02:29:16
2092,1940,102,4,2025-01-25 21:02:13
3237,131,134,4,2025-11-16 11:12:34
4689,1730,62,2,2024-05-26 04:52:28
3114,210,115,4,2024-07-18 03:36:01
2533,1551,56,5,2024-05-25 13:36:29
633,464,65,4,2025-04-17 04:47:45
256,411,113,5,2024-11-13 02:47:10
1597,1854,69,5,2023-10-09 05:56:27
1246,343,49,4,2025-08-30 03:30:49
2579,1539,91,4,2023-02-21 00:05:12
422,1845,146,5,2025-10-18 22:48:59
1429,89,29,3,2025-12-26 01:25:39
529,71,4,1,2025-12-17 20:30:03
143,411,75,3,2023-07-07 18:36:56
2583,1853,131,3,2025-10-22 12:35:37
4678,1360,53,3,2024-11-06 14:07:48
1743,1636,43,3,2024-03-26 19:23:12
1424,430,60,4,2024-09-20 16:12:03
4083,255,203,5,2025-02-28 15:05:54
3287,429,200,5,2025-12-29 07:02:33
1245,1447,56,5,2023-08-29 22:50:34
1340,1413,42,5,2025-07-22 02:17:19
3133,657,103,4,2024-08-25 02:13:25
1306,140,105,5,2024-05-25 00:17:39
70,1309,83,5,2025-09-17 06:34:26
3606,96,132,4,2024-07-05 06:43:05
3178,1787,50,4,2023-05-08 22:41:43
3784,42,38,4,2023-03-25 23:37:50
3023,876,146,5,2024-06-24 14:04:22
3667,1016,104,4,2023-06-14 21:01:44
138,990,18,3,2024-10-20 14:53:22
374,1641,46,3,2025-11-07 18:49:55
269,560,132,4,2023-11-16 22:16:18
2719,622,46,4,2025-08-17 18:15:59
4765,980,33,2,2024-04-30 08:07:30
1479,1376,56,4,2025-06-04 18:54:41
1179,1175,38,3,2025-04-29 13:40:49
3325,1894,34,2,2025-03-18 16:55:56
4023,1764,27,3,2025-11-23 05:08:15
2769,1825,80,5,2025-02-04 11:40:59
2830,1325,103,5,2025-11-22 21:46:25
3217,1989,57,4,2024-10-16 13:47:21
3589,750,56,5,2025-04-24 04:09:48
1591,498,85,4,2023-08-16 12:36:03
698,1397,133,5,2024-09-24 22:09:06
4827,414,13,1,2025-07-21 22:08:18
3961,51,92,4,2023-07-14 08:31:57
24,602,67,5,2025-05-26 15:25:12
456,306,71,5,2024-07-23 02:50:48
4111,1840,105,5,2023-12-04 07:45:08
3532,551,19,2,2025-05-20 15:37:50
519,748,39,4,2024-09-09 16:47:35
1022,1894,51,3,2025-02-03 14:35:50
1851,611,71,5,2025-06-26 13:20:38
4428,887,39,4,2024-04-30 10:54:16
1093,1830,32,3,2024-06-07 22:13:28
3401,51,122,4,2023-10-17 12:53:29
1158,171,54,5,2025-02-26 07:58:30
2500,670,54,3,2024-09-18 00:49:27
2104,595,35,4,2025-09-23 16:12:11
1902,529,58,5,2024-12-11 22:54:27
3286,890,179,5,2023-02-10 06:49:16
4453,1537,72,4,2025-02-28 10:10:37
3027,1791,53,5,2025-01-05 09:19:21
3732,1796,77,4,2023-04-05 10:09:16
881,1582,25,2,2024-11-16 10:46:50
4119,1364,97,4,2023-05-08 21:50:18
1576,1539,29,2,2024-02-24 09:34:20
1010,457,40,5,2024-07-04 23:06:44
3957,11,86,3,2025-01-21 05:35:30
3178,1864,94,3,2023-10-23 23:14:19
4458,498,74,4,2023-12-10 01:00:47
3,249,27,2,2025-08-27 05:26:41
1179,1035,43,4,2023-02-16 01:00:41
4878,1529,20,2,2025-04-01 08:18:38
4567,954,132,5,2025-04-20 22:44:41
2056,1643,171,4,2023-09-11 02:50:27
2376,1064,40,3,2024-08-23 16:00:47
4439,170,117,5,2023-02-03 11:29:58
4932,879,66,4,2023-04-02 17:55:09
1067,1086,73,5,2023-05-29 04:05:28
1608,444,143,4,2025-05-19 01:44:44
2220,1901,49,4,2024-10-28 03:53:08
531,398,12,3,2025-01-14 22:52:04
1785,119,105,5,2024-01-13 19:43:15
3950,745,75,4,2024-12-06 05:46:56
868,759,36,4,2023-07-12 13:46:06
3285,218,65,5,2024-03-19 21:31:06
3692,1673,34,3,2024-10-16 20:11:20
3458,1713,60,4,2025-12-03 02:26:23
1918,1077,14,3,2025-06-26 09:47:06
4506,844,77,5,2024-08-23 00:34:30
3290,68,41,4,2024-05-02 14:18:39
937,1382,64,3,2023-06-06 05:48:17
878,1631,35,4,2023-02-05 02:11:39
4047,530,30,4,2024-01-09 06:11:22
1637,461,115,5,2023-01-08 12:38:01
961,326,81,5,2023-10-31 16:38:43
585,218,38,3,2024-05-23 04:40:48
2186,1644,58,4,2024-10-20 12:14:15
664,1574,11,1,2025-02-22 21:28:36
1984,1476,54,3,2023-09-29 04:46:17
4315,1232,32,4,2025-12-26 18:46:00
3039,1855,95,3,2024-08-24 23:53:36
53,761,43,5,2023-01-13 21:45:10
2398,423,37,3,2024-07-13 16:12:58
4998,1537,86,5,2023-03-02 10:03:21
3599,500,45,3,2025-05-22 05:51:08
1467,1896,47,3,2023-06-09 05:00:41
1231,1103,21,3,2025-11-28 11:36:49
2757,1136,61,3,2024-08-26 22:27:25
73,891,59,5,2023-12-18 20:36:05
1041,1702,16,3,2025-07-26 18:06:01
4947,263,51,5,2024-11-26 09:36:17
1926,1302,61,4,2023-04-02 07:17:04
4462,1405,98,4,2023-07-18 10:54:38
4476,1762,103,5,2025-01-03 21:31:50
2103,1336,201,4,2024-02-24 15:12:18
589,435,7,2,2025-01-09 22:58:42
3349,377,128,4,2025-03-09 04:52:20
3143,745,65,4,2025-09-06 05:53:29
1184,1522,48,4,2023-02-02 12:23:29
2578,366,89,5,2024-12-01 22:14:47
4959,1810,61,4,2025-03-04 15:02:08
724,880,66,3,2023-05-23 00:21:05
1014,513,83,5,2025-05-14 12:13:32
3942,1054,66,4,2023-01-24 18:09:20
4972,381,32,3,2024-02-03 11:14:36
1373,16,61,4,2023-06-11 16:35:18
2526,162,104,5,2023-05-14 11:35:02
255,104,143,5,2024-08-29 09:40:50
2153,463,54,4,2025-08-18 00:04:11
1056,1868,13,2,2025-10-05 17:44:45
3932,492,194,4,2023-06-01 06:04:48
1084,1578,134,4,2024-06-23 20:17:35
1381,25,59,4,2023-09-13 15:26:27
1536,770,52,4,2024-07-01 10:58:30
4226,1877,42,4,2025-05-17 18:12:31
918,1997,109,5,2025-08-12 01:54:03
4966,1576,19,2,2024-02-05 02:58:42
257,904,159,5,2025-06-20 07:39:18
2507,251,59,5,2025-05-27 07:05:28
991,426,138,4,2024-01-27 15:29:54
2033,1890,77,3,2025-04-09 23:47:20
3739,1275,146,4,2025-10-03 16:43:40
168,130,22,1,2025-03-18 04:19:52
4932,1513,45,2,2023-05-30 07:19:17
3741,1819,31,3,2023-08-12 21:25:45
3291,697,148,5,2024-08-19 23:41:19
1447,1977,3,1,2025-12-18 21:51:43
4419,141,72,5,2023-03-23 04:22:25
3812,1506,44,3,2024-08-31 19:07:26
562,980,146,5,2023-04-04 04:13:00
1772,1476,60,4,2023-05-25 00:30:03
18,1179,42,3,2024-11-01 11:50:12
2172,1279,29,1,2024-04-26 13:52:15
1508,1933,134,5,2025-09-22 05:25:15
2758,1222,64,4,2025-07-22 14:54:22
3646,1008,88,3,2025-08-08 21:20:18
1967,1135,65,5,2024-12-10 19:44:17
871,145,59,4,2025-12-31 00:09:05
